,Lost Data,Number of Iterations,Reward
230,109.442334,231,-80.70637695
231,111.1470215,232,-81.20026367
232,104.7838379,233,-78.88301758
233,233.6637695,234,-130.3593066
234,113.7574707,235,-82.41119141
235,149.9531738,236,-97.01081055
236,111.8716309,237,-81.87902344
237,107.5436035,238,-79.7481543
238,112.7245117,239,-81.95870117
239,112.0927734,240,-81.66889648
240,106.7682129,241,-79.64820313
241,108.832373,242,-80.51634766
242,104.1779785,243,-78.84013672
243,111.8568359,244,-81.84283203
244,108.8928223,245,-80.73413086
245,105.0236816,246,-79.21674805
246,110.0351563,247,-81.27333984
247,101.5353516,248,-78.02722656
248,107.7239746,249,-80.56078125
249,106.4681641,250,-80.13853516
250,107.4854492,251,-80.69168945
251,107.2231934,252,-80.66466797
252,106.3008301,253,-80.08332031
253,98.13886719,254,-76.69768555
254,102.2187012,255,-78.59646484
255,109.1529297,256,-81.39212891
256,105.9736328,257,-80.30668945
257,104.6791504,258,-79.76643555
258,101.2166016,259,-78.33234375
259,99.02568359,260,-77.55705078
260,111.7151855,261,-82.45438477
261,103.6478516,262,-79.2684668
262,101.7721191,263,-78.59410156
263,103.1388184,264,-79.15884766
264,102.7336426,265,-78.98188477
265,98.16787109,266,-77.01177734
266,94.71157227,267,-75.67222656
267,103.9894043,268,-79.41558594
268,99.07944336,269,-77.43988281
269,105.2626953,270,-79.83408203
270,106.5787598,271,-80.41446289
271,100.5133301,272,-77.77222656
272,105.3854492,273,-79.98523438
273,98.09174805,274,-77.11658203
274,104.7325684,275,-79.77120117
275,106.1835938,276,-80.26152344
276,112.7053711,277,-82.8499707
277,113.4219727,278,-83.01698242
278,110.2888672,279,-81.75641602
279,101.9169434,280,-78.51262695
280,236.0448242,281,-132.3290625
281,103.8569336,282,-79.39238281
282,102.740332,283,-78.98602539
283,100.4560547,284,-78.13408203
284,109.0570313,285,-81.49927734
285,110.7899902,286,-82.27766602
286,102.5787109,287,-78.93333984
287,104.197168,288,-79.84488281
288,99.95839844,289,-77.96993164
289,102.0669434,290,-78.80089844
290,104.8770996,291,-80.01944336
291,99.68803711,292,-77.87008789
292,102.114502,293,-78.74643555
293,98.29316406,294,-77.42078125
294,108.9388672,295,-81.5059668
295,100.0060547,296,-78.13035156
296,98.64975586,297,-77.44330078
297,102.0424316,298,-78.93904297
298,97.21845703,299,-76.96331055
299,98.98417969,300,-77.7272168
300,98.40551758,301,-77.52822266
301,98.84697266,302,-77.61984375
302,99.3862793,303,-77.97204102
303,108.0915039,304,-81.5727832
304,101.7623535,305,-78.98619141
305,91.98134766,306,-75.22344727
306,94.3765625,307,-76.37220703
307,102.742041,308,-79.81019531
308,97.38442383,309,-77.56045898
309,100.2641113,310,-78.77727539
310,103.2804199,311,-80.10806641
311,97.09985352,312,-77.5315918
312,98.96928711,313,-78.28131836
313,96.1953125,314,-77.18808594
314,105.9822754,315,-81.22347656
315,97.41733398,316,-77.77357422
316,95.01733398,317,-76.66025391
317,101.3191895,318,-79.39925781
318,93.36767578,319,-76.24868164
319,92.95874023,320,-76.18642578
320,95.22504883,321,-77.08635742
321,100.6650879,322,-79.35563477
322,98.89980469,323,-78.61290039
323,107.0053223,324,-81.85486328
324,89.82084961,325,-75.13488281
325,95.75644531,326,-77.45223633
326,90.24018555,327,-75.45056641
327,90.91162109,328,-75.89345703
328,88.02626953,329,-74.78179688
329,85.98701172,330,-74.0312793
330,89.19277344,331,-75.53941406
331,93.21875,332,-77.09267578
332,90.79477539,333,-76.31083008
333,89.56835938,334,-75.84711914
334,85.9012207,335,-74.55116211
335,86.54741211,336,-74.84162109
336,84.27060547,337,-73.98387695
337,89.4840332,338,-76.20791992
338,87.01665039,339,-75.06276367
339,82.59379883,340,-73.34757813
340,84.47246094,341,-74.27018555
341,84.81381836,342,-74.48387695
342,90.59506836,343,-76.73753906
343,84.15336914,344,-74.36984375
344,89.29072266,345,-76.44236328
345,88.63525391,346,-76.22509766
346,79.61831055,347,-72.52188477
347,85.51982422,348,-75.07145508
348,84.13964844,349,-74.62167969
349,88.6777832,350,-76.47013672
350,85.99301758,351,-75.36742188
351,90.08520508,352,-77.06044922
352,87.42016602,353,-76.05009766
353,83.37602539,354,-74.35504883
354,88.06577148,355,-76.35814453
355,82.01611328,356,-73.73662109
356,205.5493652,357,-123.1638379
357,78.79326172,358,-72.34835938
358,79.64248047,359,-72.77374023
359,77.44516602,360,-71.84134766
360,88.04233398,361,-76.28236328
361,74.24604492,362,-70.75457031
362,78.56010742,363,-72.5912793
363,84.73916016,364,-75.23892578
364,90.4409668,365,-77.52501953
365,85.7496582,366,-75.4856543
366,81.92353516,367,-73.995
367,77.79516602,368,-72.26601563
368,79.51230469,369,-73.12743164
369,76.22075195,370,-71.74342773
370,80.39174805,371,-73.44405273
371,81.05253906,372,-73.77453125
372,80.46713867,373,-73.72738281
373,79.83291016,374,-73.53057617
374,79.52016602,375,-73.32613281
375,73.8815918,376,-71.07412109
376,79.38061523,377,-73.38432617
377,79.54008789,378,-73.54259766
378,85.20546875,379,-75.81460938
379,79.68481445,380,-73.57021484
380,69.89306641,381,-69.73652344
381,87.10517578,382,-76.59988281
382,75.90424805,383,-72.06775391
383,80.68291016,384,-74.16208008
384,77.12177734,385,-72.82795898
385,72.15083008,386,-70.72629883
386,76.89995117,387,-72.68356445
387,69.59506836,388,-69.69032227
388,74.84526367,389,-71.83629883
389,85.28442383,390,-76.09912109
390,74.0277832,391,-71.53616211
391,81.8484375,392,-74.73571289
392,82.50463867,393,-75.04311523
393,75.39516602,394,-72.15782227
394,75.97158203,395,-72.49117188
395,79.26425781,396,-73.94740234
396,78.0168457,397,-73.44550781
397,74.93608398,398,-72.16388672
398,80.04545898,399,-74.31554688
399,73.64443359,400,-71.6474707
400,79.72299805,401,-74.08939453
401,75.30571289,402,-72.31320313
402,73.6269043,403,-71.70637695
403,81.18447266,404,-74.8387793
404,78.36259766,405,-73.63629883
405,82.63232422,406,-75.35664063
406,78.3715332,407,-73.56296875
407,79.01445313,408,-73.78449219
408,77.34545898,409,-73.12421875
409,71.26894531,410,-70.62330078
410,76.67475586,411,-72.79270508
411,75.92456055,412,-72.56464844
412,77.95742188,413,-73.46226563
413,78.01132813,414,-73.56512695
414,79.31323242,415,-74.05854492
415,79.63608398,416,-74.18841797
416,81.20849609,417,-74.90234375
417,73.60219727,418,-71.76265625
418,78.14887695,419,-73.63943359
419,80.43066406,420,-74.63955078
420,76.10371094,421,-72.92854492
421,72.596875,422,-71.55754883
422,75.51166992,423,-72.73787109
423,71.16601563,424,-70.9546875
424,76.69863281,425,-73.2568457
425,75.28549805,426,-72.67010742
426,80.46098633,427,-74.7569043
427,72.60053711,428,-71.65764648
428,77.71625977,429,-73.6687793
429,76.2640625,430,-73.05787109
430,80.84858398,431,-75.01692383
431,77.00175781,432,-73.42423828
432,80.89667969,433,-75.11331055
433,73.94365234,434,-72.39264648
434,78.02939453,435,-74.02523438
435,69.33911133,436,-70.53056641
436,76.70117188,437,-73.54399414
437,67.83393555,438,-69.84646484
438,78.67514648,439,-74.32186523
439,77.39750977,440,-73.76369141
440,74.12773438,441,-72.47946289
441,79.24033203,442,-74.55916992
442,85.06640625,443,-76.94379883
443,78.72651367,444,-74.38123047
444,71.93291016,445,-71.56710938
445,72.22504883,446,-71.77576172
446,74.17055664,447,-72.62110352
447,71.1453125,448,-71.45226563
448,77.6871582,449,-74.16836914
449,75.15234375,450,-72.71865234
450,82.41015625,451,-75.66328125
451,73.72905273,452,-72.08366211
452,80.63774414,453,-74.93771484
453,79.434375,454,-74.38092773
454,69.87827148,455,-70.53553711
455,70.09506836,456,-70.51556641
456,77.70454102,457,-73.63870117
457,64.72231445,458,-68.35743164
458,75.77026367,459,-72.82177734
459,77.26708984,460,-73.37998047
460,70.49736328,461,-70.63595703
461,79.40913086,462,-74.30662109
462,81.15117188,463,-75.07228516
463,79.25854492,464,-74.35185547
464,74.16235352,465,-72.22475586
465,71.04179688,466,-70.92038086
466,76.42094727,467,-73.16286133
467,81.27080078,468,-75.06349609
468,73.03803711,469,-71.7774707
469,76.82407227,470,-73.19496094
470,80.60424805,471,-74.77685547
471,72.67900391,472,-71.46710937
472,81.22329102,473,-74.87798828
473,79.57485352,474,-74.27623047
474,79.79648438,475,-74.27748047
475,74.21699219,476,-71.83694336
476,75.47866211,477,-72.37188477
477,81.47592773,478,-74.96463867
478,78.72216797,479,-73.82480469
479,68.57783203,480,-69.81223633
480,74.78652344,481,-72.25005859
481,77.2465332,482,-73.30828125
482,71.99980469,483,-71.26842773
483,74.97094727,484,-72.37412109
484,80.93779297,485,-74.85827148
485,70.46787109,486,-70.47132813
486,78.73237305,487,-73.87209961
487,69.82119141,488,-70.3103125
488,85.77314453,489,-76.79387695
489,80.58754883,490,-74.71304688
490,76.63383789,491,-73.1694043
491,80.125,492,-74.64033203
492,75.2112793,493,-72.67826172
493,71.01147461,494,-71.01103516
494,73.05839844,495,-71.87057617
